编号,rain,pore,micro,deep
2203,0.0,50.48,0.0,21.829
2204,0.4,45.73,1.0,21.721484124107757
2205,5.6,49.94,1.0,19.294
2206,0.0,48.8,2.0,20.561
2207,0.2,48.92,2.0,21.669
2208,0.0,48.01,3.0,21.67
2209,2.0,45.76,3.0,22.912
2210,10.5,53.41,0.0,27.849
2211,0.0,53.81,3.0,24.49
2212,0.4,53.64,5.0,20.516
2213,0.7,52.8722916818672,3.0,22.522
2214,0.0,52.03,1.0,19.149
2215,0.4,52.72,1.0,21.374
2216,0.1,51.84,4.0,22.393
2217,0.1,51.92,1.0,21.594
2218,1.5,50.01,2.0,23.584
2219,0.4,49.96,1.0,19.729
2220,1.3,52.43026044863835,0.0,21.211
2221,14.1,54.93,2.0,31.76
2222,0.2,54.43,3.0,17.142
2223,0.8,54.05,1.0,25.596
2224,0.0,55.04,2.0,21.28
2225,6.4,57.39,1.0,24.364
2226,0.0,56.48,2.0,22.181
2227,0.0,56.79,2.0,23.948950651592583
2228,0.0,56.67,2.0,26.404
2229,0.0,55.66,0.0,24.304629816668783
2230,0.3,55.16,1.0,28.337
2231,0.4,54.1,1.0,27.18
2232,0.0,54.91,3.0,21.384
2233,0.9,52.17,1.0,22.518
2234,0.0,51.82,0.0,24.354
2235,2.0,52.81,1.0,20.261
2236,0.0,51.665123875204834,1.0,23.724
2237,0.0,50.42,2.0,16.976
2238,0.3,51.81,3.0,20.93
2239,5.0,53.56,2.0,22.32032656298811
2240,0.0,52.67,1.0,22.704
2241,0.0,54.39,4.0,23.108
2242,0.3,52.79,1.0,22.517
2243,9.4,58.33,0.0,26.655
2244,0.0,59.71,3.0,24.716
2245,0.0,58.31,0.0,23.081
2246,0.0,57.25,1.0,23.144
2247,0.0,55.88,0.0,19.245
2248,0.0,55.27,2.0,21.417
2249,0.0,55.36,1.0,22.36
2250,0.0,54.44,1.0,21.097
2251,0.2,54.16,3.0,21.826
2252,0.5,52.6,1.0,23.358
2253,0.0,51.57,1.0,20.04
2254,0.9,51.71,1.0,21.62422342459915
2255,0.1,51.49,1.0,15.277
2256,0.0,52.26,1.0,26.764
2257,0.3,50.42,1.0,20.436
2258,0.0,50.86,1.0,21.252
2259,6.3,52.86,1.0,24.069
2260,0.0,51.91,2.0,26.892
2261,0.2,50.83,1.0,22.056
2262,0.8,50.92,1.0,20.792
2263,8.4,53.51,0.0,26.813
2264,0.0,53.45,0.0,24.332
2265,1.7,54.21,0.0,23.915162220976523
2266,0.0,53.33,3.0,23.726
2267,0.8,51.72,0.0,22.461
2268,6.1,54.21,1.0,24.220972387085293
2269,0.0,53.3,5.0,23.611
2270,9.9,58.42,1.0,23.642
2271,0.1,56.3,1.0,24.082
2272,0.0,57.49,2.0,24.128
2273,16.3,60.03274102641101,0.0,30.878
2274,0.7,62.72,1.0,26.722
2275,0.1,62.74,1.0,26.353306782222568
2276,0.0,61.95,0.0,26.727
2277,7.9,63.86,1.0,26.548564970170073
2278,0.4,62.88,1.0,26.817
2279,0.6499999999999999,64.14,2.0,24.59
2280,0.0,62.17,1.0,27.94
2281,0.6,61.83,0.0,28.104
2282,0.2,62.3,1.0,23.199
2283,9.7,66.17,2.0,33.155
2284,0.7,64.1,3.0,28.316
2285,0.9,64.02,0.0,30.633
2286,0.1,63.54,1.0,23.649
2287,0.0,62.92,1.0,29.821
2288,0.0,61.16,1.0,23.59
2289,0.2,60.47,1.0,26.047
2290,0.5,60.23,1.0,24.224
2291,0.2,59.56,2.0,28.717
2292,0.0,57.88,0.0,24.265
2293,11.9,63.73,0.0,32.5
2294,0.0,63.18,0.0,27.657
2295,0.0,64.15,2.0,23.988
2296,0.7,65.1,1.0,25.337
2297,0.0,62.69,2.0,24.549
2298,0.8,62.25,2.0,24.663
2299,10.0,66.45,0.0,32.769
2300,0.5,66.55,1.0,28.567
2301,0.3,65.32,1.0,30.722
2302,0.2,63.85,1.0,27.291
2303,8.1,65.49802667753289,3.0,24.379
2304,0.0,67.01,2.0,29.337
2305,0.0,66.41897387474664,0.0,26.073
2306,0.0,65.54,3.0,23.015
2307,0.2,68.28,3.0,32.971
2308,22.2,75.98,2.0,37.257
2309,0.0,75.67,2.0,32.192
2310,0.1,76.49,0.0,26.985
2311,0.0,74.16,5.0,31.9
2312,0.0,74.42,2.0,34.679
2313,0.0,73.69,2.0,31.343
2314,1.9,75.93,3.0,32.454
2315,0.05,76.84,2.0,31.24
2316,0.0,75.51,1.0,29.362
2317,0.0,74.0,0.0,31.154
2318,1.2,73.6,2.0,28.316
2319,0.2,73.11,1.0,32.463
2320,0.8,73.59,2.0,29.05
2321,0.0,70.42,2.0,27.905
2322,0.0,70.81,2.0,30.826
2323,9.7,75.11,3.0,33.098
2324,0.8,74.25,0.0,30.51
2325,0.0,74.16,3.0,29.139
2326,1.1,75.05,1.0,34.201
2327,0.0,72.97,1.0,31.28
2328,0.1,71.42,2.0,33.485
2329,2.5,71.44,0.0,29.963
2330,0.0,70.55,0.0,32.242
2331,0.0,69.53,0.0,28.028
2332,0.0,68.38,2.0,28.533
2333,0.3,67.78,0.0,29.008
2334,0.1,66.08,0.0,30.324
2335,0.6,62.52,1.0,28.064
2336,0.0,62.95,0.0,23.369
2337,0.7,62.37,2.0,24.262
2338,0.3,62.57,1.0,30.243
2339,0.4,64.18,0.0,22.859
2340,0.0,60.59,0.0,24.004
2341,0.4,59.68,0.0,25.092
2342,0.0,59.85,1.0,26.515
2343,0.0,58.17,2.0,22.96
2344,0.3,60.71,0.0,26.191
2345,0.0,58.35,0.0,25.349
2346,0.0,57.63,1.0,24.363
2347,0.4,57.189175319096634,0.0,24.431
2348,0.0,56.74,2.0,23.695
2349,0.1,56.18,0.0,18.645
2350,0.1,53.43,0.0,20.642
2351,0.0,53.39432193237878,3.0,24.366
2352,0.4,53.18,0.0,20.559
2353,0.0,51.68,3.0,22.905
2354,0.6,51.65,0.0,20.712
2355,0.6,49.77,1.0,21.039
2356,0.7,49.11,1.0,17.109
2357,0.0,49.63,2.0,21.431
2358,0.2,49.14,1.0,21.535170156864687
2359,4.6,50.98,2.0,25.884
2360,0.0,50.72,1.0,21.608
2361,0.0,50.55,3.0,20.178
2362,0.0,49.52,3.0,21.228
2363,0.0,48.57,1.0,22.282
2364,0.0,48.34,2.0,23.767
2365,0.1,47.3,3.0,18.152
2366,0.0,47.38,1.0,18.345
2367,0.0,45.77,1.0,20.42190156267962
2368,0.0,47.43,3.0,24.014
2369,0.3,46.32,1.0,20.821
2370,0.2,45.83,1.0,17.358
2371,0.0,45.51,1.0,20.345
2372,0.0,44.0,1.0,17.666
2373,0.0,44.74,4.0,17.132
2374,0.0,43.68,0.0,19.018
2375,0.0,45.23,1.0,21.865
2376,0.4,43.52,1.0,17.771
2377,0.0,43.22,2.0,17.883
2378,0.1,40.82,1.0,19.113709166698584
2379,0.5,42.58,1.0,17.641
2380,7.0,45.53,2.0,19.672
2381,0.6,44.35,1.0,19.425
2382,0.25,47.91,2.0,20.538
2383,0.0,48.62,1.0,18.224
2384,0.0,47.42,3.0,19.056
2385,0.0,47.05,2.0,22.183
2386,9.7,51.14,3.0,21.453
2387,0.4,51.43,0.0,22.001
2388,0.0,53.36,2.0,21.141
2389,0.2,51.7,1.0,22.923
2390,0.0,51.52,1.0,21.173
2391,1.1,51.03,0.0,19.648
2392,0.0,49.64,1.0,18.267
2393,0.0,48.11,1.0,19.71
2394,0.0,47.68,3.0,17.716
2395,0.0,47.49,0.0,19.244
2396,0.0,47.29,1.0,20.678
2397,0.0,47.19,1.0,17.275
2398,0.0,46.82,1.0,20.572
2399,0.0,47.84,0.0,20.466
2400,0.0,46.19,1.0,24.745
2401,0.0,44.22,3.0,19.374
2402,0.0,44.85,0.0,20.627
2403,10.8,48.3,2.0,23.239
2404,0.4,48.54,2.0,21.504
2405,0.0,49.33,1.0,19.2
2406,1.0,49.83,1.0,21.81
2407,5.8,49.99,0.0,23.931
2408,0.0,49.47,1.0,19.772
2409,0.4,51.34,0.0,20.505
2410,0.3,49.9,3.0,22.663
2411,0.0,49.28,1.0,22.31
2412,1.5,47.78,0.0,21.98
2413,0.0,47.15,1.0,18.787
2414,4.9,50.05,0.0,22.474
2415,0.4,48.9,2.0,20.485
2416,12.4,53.88,2.0,26.32
2417,0.0,53.47464231628266,1.0,19.486
2418,0.4,53.57,0.0,21.88
2419,5.3,55.01,0.0,22.366
2420,0.0,53.53,2.0,21.344
2421,0.5,54.02,3.0,25.914
2422,0.9,51.99,1.0,23.635
2423,14.2,58.6,1.0,27.51
2424,0.2,57.25,2.0,23.875
2425,0.35,57.51,2.0,22.564
2426,6.5,61.61,1.0,26.906
2427,9.6,63.23,2.0,25.349972057534384
2428,0.0,63.2,1.0,26.295
2429,0.0,62.49,2.0,25.176
2430,0.0,61.78,2.0,28.416
2431,0.0,60.16,1.0,25.442
2432,0.0,59.47,1.0,22.397
2433,7.0,64.31,2.0,23.932
2434,0.1,63.0,1.0,27.921
2435,16.6,70.76,2.0,27.108489408956103
2436,0.0,70.95,1.0,26.115
2437,0.9,68.41,2.0,29.504
2438,0.3,68.19,4.0,31.319
2439,0.0,69.16,2.0,30.271
2440,0.2,67.94922249798803,2.0,29.191
2441,0.1,67.0116977957771,2.0,27.142
2442,0.0,65.95,2.0,29.864
2443,0.0,65.76,0.0,27.86
2444,0.5,65.31,1.0,27.151
2445,10.6,68.78,2.0,34.161
2446,0.7,68.78,2.0,28.447
2447,0.2,67.06,3.0,27.487
2448,0.0,67.17,1.0,28.53
2449,0.8,64.68,1.0,23.273
2450,0.0,66.14,2.0,27.399626897761774
2451,1.8,65.14,1.0,28.364
2452,0.0,64.41,2.0,27.223
2453,0.0,64.8,1.0,27.281
2454,0.4,63.72,0.0,27.676
2455,0.5,62.85,0.0,26.701
2456,0.0,63.04,1.0,25.997
2457,0.3,61.11,1.0,26.189
2458,5.7,64.6,1.0,29.001
2459,0.2,63.62,0.0,30.026
2460,0.0,64.03,0.0,27.579
2461,0.9,64.05,2.0,25.139
2462,0.0,60.84,0.0,20.496
2463,0.4,60.23,1.0,26.364
2464,0.0,61.06,0.0,24.944
2465,9.5,64.64,3.0,27.372
2466,0.0,63.54,0.0,24.531
2467,0.0,63.87,1.0,27.012
2468,0.1,63.83,1.0,25.182
2469,0.0,63.39,0.0,28.89
2470,0.7,64.19,1.0,26.474
2471,0.0,60.61,3.0,25.793
2472,0.0,61.31,2.0,23.865
2473,3.1,63.46,2.0,28.465
2474,0.6,62.9,2.0,26.886
2475,0.0,61.75,3.0,21.343
2476,0.0,60.43,2.0,25.132
2477,1.9,60.55,1.0,26.935
2478,0.0,59.61,1.0,24.017
2479,0.0,59.22,6.0,26.05
2480,0.0,59.45153011814049,1.0,25.689
2481,0.7,59.26,2.0,28.283
2482,8.9,61.67,1.0,30.136
2483,0.0,62.34,2.0,25.238
2484,0.25,64.79,0.0,29.564
2485,0.0,64.28,1.0,24.997
2486,0.5,64.55,1.0,24.331
2487,0.7,61.86,2.0,30.47
2488,0.0,63.98,0.0,28.95023373557678
2489,6.2,65.3,3.0,29.381
2490,12.8,71.98,1.0,31.237
2491,0.3,70.5,2.0,31.298
2492,0.5,71.38,1.0,31.139
2493,0.8,67.79,1.0,30.351
2494,0.4,68.51,1.0,27.922
2495,0.1,68.71,1.0,26.092
2496,0.4,73.32,2.0,35.907
2497,0.6,73.99,1.0,32.13485898863266
2498,0.4,80.83,2.0,39.123
2499,0.0,80.13,0.0,32.616
2500,0.1,77.41,0.0,30.966
2501,1.4,78.21,1.0,32.819
2502,0.0,77.11,1.0,33.705
2503,0.5,73.92,1.0,29.633
2504,0.0,75.72,1.0,33.714
2505,0.2,74.95,1.0,30.813
2506,0.0,72.79,3.0,30.376
2507,0.2,73.54,1.0,29.024
2508,0.0,72.35,0.0,27.595
2509,0.3,71.06,1.0,31.431
2510,0.0,70.66,0.0,31.07
2511,11.6,75.61,1.0,36.662
2512,0.25,76.82,3.0,31.084
2513,0.7,73.72,2.0,33.402
2514,0.0,74.36,2.0,33.451
2515,0.5,72.12,2.0,29.955
2516,0.0,72.49,4.0,29.7
2517,0.8,69.85,3.0,30.309477152381408
2518,8.9,72.92,0.0,30.866
2519,0.5,72.85,3.0,26.693
2520,0.0,72.8,2.0,27.335
2521,0.1,71.55,2.0,29.632
2522,0.0,71.3198306757944,2.0,31.444
2523,0.2,71.08,1.0,26.824
2524,3.3,69.52,1.0,31.255
2525,4.3,72.12,0.0,30.231
2526,4.6,73.21,0.0,34.723
2527,0.8,73.37,3.0,34.726
2528,0.0,71.52,1.0,29.331
2529,0.3,72.67,2.0,29.842
2530,0.0,71.43,1.0,27.731
2531,0.3,70.97,3.0,29.378
2532,0.0,69.65,3.0,27.128
2533,0.1,68.81,5.0,22.134
2534,1.4,67.47,3.0,29.356
2535,0.1,68.16,1.0,28.53
2536,0.0,66.69,0.0,25.615
2537,0.7,65.2,0.0,29.647
2538,0.0,64.26,0.0,27.483
2539,0.4,66.2162552308527,0.0,25.526
2540,8.4,66.74,1.0,30.363
2541,20.4,75.81,0.0,36.435
2542,1.4,76.94,1.0,28.908
2543,0.5,76.7,1.0,30.781
2544,0.5,76.17,1.0,30.00507807288483
2545,0.8,74.01,4.0,29.97826305754635
2546,1.3,72.81,3.0,29.95144804226704
2547,0.8,70.92,0.0,29.826
2548,0.1,69.91,1.0,31.093
2549,0.1,68.84,3.0,29.467
2550,0.0,69.19,2.0,31.176
2551,0.8,68.54,0.0,26.79
2552,0.0,67.25,1.0,27.601
2553,0.0,65.67,3.0,27.434
2554,0.9,65.16,1.0,30.0175939518298
2555,15.5,73.04,3.0,35.05
2556,0.0,73.18,2.0,32.518
2557,1.1,71.0,1.0,28.183
2558,0.6,73.0,1.0,28.5
2559,0.0,69.9,1.0,26.003
2560,5.9,70.68,1.0,33.51
2561,0.2,71.82,0.0,29.6
2562,0.0,70.38,3.0,29.794
2563,14.4,77.77,5.0,35.749
2564,0.0,76.54,3.0,34.155
2565,0.5,76.3,1.0,29.785
2566,0.0,75.54,2.0,29.355
2567,7.2,78.4,0.0,31.424
2568,2.7,79.36,2.0,29.469
2569,0.8,79.8,1.0,29.694
2570,0.0,79.01,1.0,33.442
2571,3.2,78.86,0.0,33.23
2572,0.0,75.43,1.0,29.292
2573,0.3,76.95,1.0,32.67
2574,0.0,74.89,2.0,27.709
2575,5.6,75.8,1.0,31.275
2576,9.9,81.7,1.0,38.051
2577,0.0,81.12,0.0,33.998
2578,0.0,80.84590569726002,0.0,34.405
2579,4.0,80.97,1.0,35.519
2580,0.3,78.47,2.0,38.908
2581,0.0,77.37,1.0,31.626
2582,0.0,77.94,2.0,32.15
2583,0.0,77.37,1.0,32.813
2584,0.0,76.53,0.0,29.286
2585,0.0,74.62,3.0,34.003
2586,0.6,74.35,1.0,27.975
2587,0.0,73.57,2.0,29.509
2588,0.0,71.87,0.0,27.645
2589,0.0,70.63,1.0,29.893
2590,0.0,70.6,2.0,30.1
2591,0.1,69.14,1.0,29.335
2592,0.2,69.91,0.0,31.166
2593,0.3,67.73,0.0,29.525
2594,0.0,66.77,0.0,28.731
2595,0.0,68.57,1.0,28.059
2596,0.0,67.44,1.0,29.23
2597,0.0,66.32007887808872,1.0,28.053
2598,0.0,64.63,3.0,28.196048810635965
2599,8.0,68.13,3.0,29.445
2600,0.7,66.01,2.0,25.111
2601,0.0,67.67,0.0,27.184
2602,0.05,64.26,1.0,27.929
2603,0.1,63.72,2.0,29.181
2604,0.5,63.97,0.0,25.617
2605,0.0,64.31,2.0,26.62
2606,0.5,62.76,1.0,25.084
2607,0.3,61.65,0.0,25.249
2608,0.0,62.73,2.0,26.973
2609,0.0,60.9,2.0,26.51
2610,13.6,69.92,2.0,29.904
2611,0.3,67.95,2.0,28.449
2612,0.0,67.97,4.0,27.139
2613,0.0,67.66,1.0,28.397
2614,4.5,70.59,3.0,28.944
2615,0.0,68.38,0.0,29.312
2616,0.9,68.57,0.0,30.957
2617,6.0,70.48,0.0,31.518
2618,0.0,70.54,5.0,30.595
2619,0.0,69.02,0.0,28.878
2620,0.1,69.33,0.0,27.832
2621,13.5,73.98,2.0,33.449
2622,3.6,73.84724100614383,2.0,30.327
2623,0.3,74.62,0.0,27.641
2624,0.0,72.78,0.0,29.256
2625,0.0,72.57,1.0,34.59
2626,0.0,70.67,3.0,29.056
2627,3.6,71.41,5.0,31.782
2628,0.0,69.71,1.0,29.781260717455666
2629,0.0,70.43,2.0,31.307
2630,0.5,71.02,1.0,28.882
2631,0.5,70.25,0.0,26.571
2632,0.8,67.73,1.0,28.573086774452673
2633,0.8,68.78,0.0,27.482
2634,0.6,67.07,2.0,30.723
2635,1.0,67.45,1.0,26.458
2636,2.8,67.27,1.0,27.777627747920185
2637,0.8,67.41,1.0,24.073
2638,0.8,67.9,2.0,25.655
2639,8.5,70.21,1.0,29.244
2640,0.6499999999999999,68.71,0.0,27.792
2641,0.0,68.67,1.0,27.086
2642,0.0,70.20518923392981,2.0,30.995
2643,8.7,71.79,2.0,31.748
2644,0.7,71.27,2.0,26.876
2645,0.0,71.08,1.0,29.026645361156437
2646,0.2,70.37587722179724,2.0,32.431
2647,0.0,69.76,3.0,25.125
2648,0.0,68.98,1.0,31.067
2649,0.1,68.36,6.0,31.526
2650,2.1,68.22,1.0,28.719
2651,0.0,68.37,1.0,28.607931999636946
2652,0.6,68.41,2.0,25.959
2653,0.0,68.66,1.0,29.19
2654,0.0,66.88623581964046,1.0,30.443
2655,0.9,65.5,0.0,28.823
2656,0.0,62.56,1.0,27.807
2657,6.0,65.27,1.0,27.047
2658,0.0,66.05,2.0,23.499
2659,0.0,65.45,2.0,26.958
2660,0.0,65.23,0.0,26.778
2661,0.8,63.93,2.0,26.566
2662,0.0,63.03,0.0,24.65
2663,0.5,62.7,0.0,27.637
2664,0.35,60.87,1.0,28.956
2665,0.2,60.56,0.0,25.645
2666,3.4,63.0410361096016,0.0,27.01376186409108
2667,6.2,65.6,0.0,28.49
2668,0.0,64.16,1.0,25.818
2669,0.8,66.25,1.0,26.298
2670,4.1,66.74,1.0,29.617
2671,7.1,69.19,2.0,24.883
2672,0.0,67.89,3.0,28.892
2673,0.0,66.88,0.0,26.59
2674,0.0,66.44,2.0,27.437
2675,0.2,65.21,1.0,26.651414534178095
2676,0.0,65.81,1.0,25.218
2677,0.0,63.46,3.0,26.662
2678,0.3,64.93,1.0,30.188
2679,0.0,64.19,1.0,26.411
2680,0.7,62.87,3.0,23.324
2681,0.0,62.12,2.0,24.619
2682,0.0,61.75,1.0,24.048
2683,0.0,61.64,3.0,23.762
2684,0.0,61.45,3.0,26.071
2685,0.0,58.56,1.0,21.971
2686,0.0,59.34,2.0,23.922
2687,0.3,58.91,1.0,26.15
2688,0.3,56.12,1.0,25.247
2689,5.0,59.25,2.0,29.179
2690,6.0,62.69,2.0,26.785
2691,9.4,68.19,0.0,29.716
2692,0.2,67.46,3.0,30.384
2693,2.8,65.57,3.0,26.607
2694,0.0,66.72,0.0,31.368
2695,0.0,64.51,2.0,30.186
2696,6.5,66.16,1.0,27.844
2697,0.2,66.79,0.0,26.182
2698,8.1,68.53,1.0,33.255
2699,0.5,68.82,0.0,29.606
2700,0.0,68.62,3.0,26.8
2701,0.0,66.11,1.0,31.315
2702,0.3,66.12,1.0,27.826
2703,0.0,66.58,1.0,24.059
2704,0.0,67.08,2.0,29.236
2705,0.2,64.91,1.0,27.442
2706,0.0,64.75,2.0,29.97
2707,2.6,65.26,1.0,26.563
2708,0.2,64.15,1.0,26.092
2709,0.2,62.77,2.0,26.981
2710,0.0,62.72,1.0,30.424
2711,0.0,64.55,1.0,25.631
2712,0.0,59.39,3.0,24.849
2713,0.0,59.96,0.0,22.442
2714,1.0,59.6,1.0,20.618
2715,8.3,62.05066963498422,1.0,29.727
2716,3.5,64.58,1.0,29.314
2717,0.0,63.4,1.0,27.739
2718,0.0,64.77,2.0,25.818
2719,0.0,67.24,2.0,28.451
2720,0.0,66.21,1.0,25.673
2721,7.7,70.59,2.0,31.255
2722,0.4,69.61,2.0,31.7
2723,0.0,67.3,2.0,24.967
2724,0.0,66.1,1.0,24.137
2725,0.0,65.72,2.0,27.49
2726,0.0,65.52,1.0,27.231
2727,0.0,64.59,2.0,28.92
2728,0.0,63.91,0.0,25.223
2729,0.3,63.67,0.0,26.574
2730,0.0,64.07,1.0,25.215
2731,1.8,61.29,0.0,25.232
2732,0.0,61.98,0.0,31.241
2733,1.0,61.34,0.0,26.487
2734,0.6,61.78,0.0,28.488
2735,0.4,61.42,1.0,27.582069591653656
2736,0.0,58.63,1.0,20.726
2737,0.0,58.18,2.0,25.301
2738,25.8,71.61,0.0,35.604
2739,0.0,71.25,1.0,31.682
2740,0.0,70.4,3.0,26.355
2741,0.0,69.28,1.0,29.357
2742,0.0,70.12,1.0,30.062
2743,0.0,68.31,1.0,30.834
2744,0.0,69.32,1.0,26.498
2745,12.6,75.9,1.0,34.822
2746,0.0,74.08,1.0,31.131
2747,10.0,78.85,0.0,34.776
2748,0.3,79.24,1.0,33.314
2749,19.0,88.04,2.0,40.522
2750,0.0,87.0,1.0,34.763
2751,0.7,86.68,3.0,37.177
2752,0.1,85.9,0.0,38.321
2753,0.0,83.19,1.0,32.066
2754,0.2,83.9188517636734,1.0,35.797
2755,4.8,84.38,1.0,36.465
2756,0.0,83.12,3.0,36.662
2757,5.0,86.07,1.0,35.974
2758,0.0,84.76,2.0,35.546
2759,0.0,83.92,1.0,36.407
2760,0.0,81.4,0.0,34.193
2761,0.0,82.49,0.0,36.95
2762,0.0,84.3,2.0,36.134
2763,0.0,82.82,0.0,30.866
2764,0.0,79.4,1.0,33.725
2765,0.0,79.23947537484123,0.0,33.2526232466759
2766,0.4,78.61,1.0,32.254
2767,0.5,78.64,1.0,28.655
2768,0.0,77.26360548665582,1.0,34.924
2769,0.0,75.88,1.0,31.123
2770,0.0,75.89142783273233,1.0,33.02
2771,0.2,75.86,1.0,33.275
2772,0.0,74.56,0.0,33.034
2773,0.4,74.22,0.0,29.561
2774,0.7,78.06977627314608,2.0,31.925
2775,19.5,81.87,2.0,37.482
2776,0.0,81.95,1.0,37.943
2777,1.1,80.22,1.0,35.348
2778,0.4,80.05,0.0,28.884
2779,0.0,80.34,0.0,33.454
2780,0.0,80.51,3.0,33.84
2781,0.0,80.23,1.0,33.381
2782,4.5,81.7,0.0,36.221
2783,0.6,79.28,1.0,32.39
2784,6.2,83.86,1.0,37.752
2785,14.0,86.01,2.0,36.150494275759705
2786,0.2,86.3,2.0,39.289
2787,1.8,85.78,3.0,35.315
2788,8.8,89.11,0.0,38.6
2789,0.4,87.44,1.0,36.158
2790,0.0,85.8,3.0,36.81
2791,0.0,86.0,3.0,36.055
2792,4.2,88.18,1.0,41.675
2793,1.0,87.63,1.0,37.989
2794,0.0,87.17,0.0,34.939
2795,0.8,86.72,1.0,35.607
2796,3.7,88.4,1.0,38.709
2797,0.2,86.11,2.0,38.985
2798,0.0,85.74,1.0,35.339
2799,16.0,94.22,1.0,42.821
2800,0.0,93.49,4.0,38.687
2801,0.0,91.15,1.0,32.781
2802,4.3,94.88,0.0,39.55
2803,0.2,92.95,2.0,37.581
2804,0.0,92.49,0.0,38.218
2805,0.3,92.06886136118739,3.0,42.358
2806,0.0,91.51,1.0,33.987
2807,0.1,92.28,0.0,37.724
2808,0.0,89.1,0.0,36.196
2809,3.3,89.0,3.0,39.774
2810,7.2,92.0,1.0,40.642
2811,0.2,92.28,2.0,38.72475396790195
2812,11.9,96.05,1.0,42.314
2813,0.4,95.27,2.0,36.918
2814,0.0,94.89,1.0,38.795
2815,0.0,92.9,2.0,40.485
2816,0.4,90.66,1.0,39.04
2817,0.0,90.72,2.0,34.848
2818,0.4,88.75,1.0,33.374
2819,0.9,88.85,0.0,37.1
2820,0.5,86.77,2.0,38.361
2821,2.3,87.4,0.0,35.917
2822,0.0,85.74,0.0,32.949
2823,0.2,86.4,0.0,35.078
2824,0.0,86.22,0.0,37.025
2825,0.6,85.7,3.0,33.65
2826,10.1,90.04,2.0,40.402
2827,3.1,88.28,3.0,39.665
2828,0.3,87.81,1.0,36.645
2829,10.5,94.52,4.0,43.588
2830,2.0,91.59,1.0,34.31
2831,0.0,89.97,1.0,39.157
2832,0.3,88.41,1.0,33.972
2833,0.6,86.28,0.0,38.328
2834,14.0,94.47,0.0,42.078
2835,0.3,90.69,2.0,36.896
2836,0.4,90.57,1.0,40.612
2837,0.0,89.92,0.0,38.837
2838,0.0,89.61,1.0,38.637
2839,0.0,88.57,0.0,36.465
2840,0.2,88.02,0.0,33.593
2841,0.0,87.25,2.0,37.16
2842,6.5,89.7,0.0,37.605
2843,0.0,89.58,0.0,37.914
2844,0.0,87.52,3.0,37.302
2845,8.1,92.12,0.0,40.705
2846,0.0,91.81,3.0,40.574
2847,0.05,90.45,3.0,37.423
2848,0.0,90.47,0.0,33.546
2849,0.1,86.97,2.0,35.851
2850,1.0,87.97,1.0,40.03
2851,9.0,91.45,0.0,43.024
2852,0.0,89.96,2.0,38.503
2853,0.1,88.48,1.0,37.173
2854,0.3,88.36,0.0,32.558
2855,0.3,87.49,3.0,38.853
2856,0.5,86.5,2.0,36.845
2857,0.2,86.85,1.0,35.579
2858,0.2,85.83,1.0,36.044
2859,0.1,83.21,1.0,34.005
2860,0.0,82.35,2.0,30.185
2861,3.4,83.03,1.0,32.309
2862,3.8,81.66,1.0,35.3
2863,0.6,82.9,3.0,34.245
2864,0.0,82.75304409377725,3.0,32.177
2865,0.0,82.77,2.0,37.374
2866,5.8,82.07,3.0,36.884
2867,10.4,86.18,4.0,40.795
2868,0.0,86.61,0.0,39.365
2869,1.1,85.46,2.0,36.206
2870,5.9,85.83,2.0,35.33419378254481
2871,0.15,84.47,1.0,32.646
2872,1.0,85.08,1.0,33.349
2873,0.3,84.47,0.0,33.402
2874,0.0,84.59,2.0,35.025
2875,0.0,81.89,3.0,33.761
2876,0.0,82.45,1.0,35.194
2877,0.0,81.53,2.0,32.035
2878,0.0,81.21,2.0,37.307
2879,0.0,80.36,1.0,33.032
2880,0.0,77.71,1.0,32.865
2881,0.0,78.17,0.0,34.289012173309416
2882,0.0,76.57,0.0,32.766
2883,1.5,77.52,1.0,36.819
2884,0.1,74.54,1.0,31.755
2885,0.0,76.3,1.0,34.139
2886,9.3,78.19,1.0,36.795
2887,12.5,85.02,1.0,38.497
2888,0.4,82.39,2.0,32.422
2889,9.3,84.78798753091769,1.0,34.957
2890,0.05,86.69,3.0,33.003
2891,0.0,88.72,1.0,36.2841912825416
2892,0.0,87.47,1.0,37.873
2893,16.6,92.27,2.0,37.16901775244519
2894,0.0,92.2,2.0,37.753
2895,0.0,92.53,3.0,37.939474888146854
2896,0.0,90.88,1.0,38.28
2897,0.0,88.99,1.0,39.194
2898,10.7,95.24,0.0,38.969
2899,13.7,99.5,0.0,43.601
2900,0.1,98.39,2.0,40.877
2901,0.1,97.4,3.0,41.963
2902,0.0,96.97,2.0,38.126
2903,0.0,95.11,0.0,36.363
2904,0.0,94.05,1.0,35.929
2905,0.2,93.76,2.0,38.365
2906,0.0,93.23,6.0,39.066
2907,0.0,90.38,2.0,38.469
2908,0.0,90.89,2.0,39.733
2909,0.2,89.47739743143383,2.0,37.416
2910,0.0,88.18,0.0,37.61014742861273
2911,0.8,87.6,1.0,37.432
2912,0.0,86.53,0.0,38.251
2913,0.0,86.47,3.0,34.42
2914,4.9,86.03,1.0,41.677
2915,0.1,86.02,2.0,36.941
2916,0.0,84.62,1.0,33.338
2917,0.0,83.96,1.0,32.846
2918,0.1,84.59,2.0,35.992
2919,0.9,83.07,1.0,34.912
2920,0.0,80.76,3.0,34.45
2921,0.0,79.51,2.0,29.738
2922,0.0,79.38,3.0,34.785
